"score_unit_mode","score_unit","kappa","lambda","shift_prob","shift_type","obj_alarm_tuned","obj_always_retrain","obj_calendar_tuned","obj_calendar10","obj_cusum_tuned","obj_debt_threshold_tuned","obj_debt_utility_tuned","obj_hybrid_utility_tuned","obj_never_retrain","regret_alarm_tuned","regret_always_retrain","regret_calendar_tuned","regret_calendar10","regret_cusum_tuned","regret_debt_threshold_tuned","regret_debt_utility_tuned","regret_hybrid_utility_tuned","regret_never_retrain","retrains_alarm_tuned","retrains_always_retrain","retrains_calendar_tuned","retrains_calendar10","retrains_cusum_tuned","retrains_debt_threshold_tuned","retrains_debt_utility_tuned","retrains_hybrid_utility_tuned","retrains_never_retrain","rel_debt_utility_vs_calendar10","rel_debt_utility_vs_calendar","rel_debt_utility_vs_cusum","rel_debt_utility_vs_alarm","rel_debt_utility_vs_debt_threshold","rel_debt_utility_vs_always_retrain","rel_debt_utility_vs_never_retrain","rel_hybrid_utility_vs_calendar10","rel_hybrid_utility_vs_calendar","rel_hybrid_utility_vs_cusum","rel_hybrid_utility_vs_alarm","rel_hybrid_utility_vs_debt_threshold","rel_hybrid_utility_vs_always_retrain","rel_hybrid_utility_vs_never_retrain"
"mean",0.149044950515486,2,0.298089901030972,0.05,"none",1.14822789612425,59.3720856303952,5.7862847445398,5.7862847445398,0.796256488376725,0.748600328398836,0.823944946584748,0.816049463143411,0.816049463143411,0.331461567299386,0.0521953252317,0.122576624951328,0.122576624951328,0.372968828912745,0.709848641264809,0.764326966378554,0.816049463143411,0.816049463143411,2.74,199,19,19,1.42,0.13,0.2,0,0,0.142396197726401,0.142396197726401,1.03477329053163,0.7175796280215,1.10064732184538,0.0138776486935964,1.00967525106986,0.141031680805801,0.141031680805801,1.02485753655463,0.710703394245968,1.09010032748562,0.013744665603016,1
"mean",0.149044950515486,2,0.298089901030972,0.05,"variance",10.0107006414974,60.3399797019225,11.0571506163513,11.0571506163513,8.00714204634496,7.45644945210027,8.43787274385126,7.9765171232177,131.37428565493,5.82551843102258,1.02008939675895,5.39344249676286,5.39344249676286,5.23192506774661,3.64089871890383,3.52237027585052,4.30703044152643,131.37428565493,14.04,199,19,19,9.31,12.8,16.49,12.31,0,0.763114570527177,0.763114570527177,1.05379331289657,0.84288533300793,1.13162072619892,0.139838839614035,0.0642277345356176,0.721389931274158,0.721389931274158,0.996175299132949,0.796799086185095,1.06974736092001,0.132192903653953,0.0607159695175732
"mean",0.149044950515486,2,0.298089901030972,0.1,"abrupt_coef",17.4617868671311,61.4159178400006,17.1105018863951,17.1105018863951,9.92766887222691,9.38792133350875,10.4388117194835,10.1397089168245,303.801201763386,13.1692922922851,2.09602753483713,11.4467937668066,11.4467937668066,6.82157210348417,4.93147731309572,4.58134516422488,6.52089751830846,303.801201763386,14.4,199,19,19,10.42,14.95,19.65,12.14,0,0.610082146554893,0.610082146554893,1.05148669378836,0.597808906895595,1.11194068938602,0.169969155987841,0.0343606663136695,0.592601490251243,0.592601490251243,1.02135849284727,0.580679915175851,1.08008030282831,0.16509903740656,0.0333761316873319
"mean",0.149044950515486,2,0.298089901030972,0.1,"gradual",10.0538365009254,60.3644224200677,11.192818916825,11.192818916825,8.12324588560424,7.79533951217923,10.3367154406714,10.2834226953969,99.5782908902433,6.02068013997639,1.04453211490416,5.52911079723652,5.52911079723652,5.3539907050265,4.10498653741579,6.12470513910375,7.46349223164391,99.5782908902433,13.53,199,19,19,9.29,12.38,14.13,9.46,0,0.92351314869691,0.92351314869691,1.27248584940532,1.02813641734873,1.32601221852128,0.17123853797092,0.103804909165038,0.918751815053393,0.918751815053393,1.26592532593663,1.02283568013567,1.31917573049004,0.170355687723408,0.103269724791034
"mean",0.149044950515486,2,0.298089901030972,0.1,"none",1.32088356721161,59.373165206982,5.79196803683844,5.79196803683844,0.791691399363489,0.711775181857544,0.78845618888133,0.773509399086522,0.819081026593297,0.29247340865476,0.0532749018184896,0.128259917249965,0.128259917249965,0.374365537920128,0.670042595713208,0.734800006695755,0.764566702055593,0.819081026593297,3.45,199,19,19,1.4,0.14,0.18,0.03,0,0.136129236878819,0.136129236878819,0.995913546004466,0.596915737657151,1.10773206059766,0.0132796724940076,0.962610734814184,0.133548630477033,0.133548630477033,0.977033980296382,0.585599986469209,1.08673274764634,0.0130279293076253,0.944362491588512
"mean",0.149044950515486,2,0.298089901030972,0.1,"variance",10.0819013824893,60.3007248558926,10.8880740696682,10.8880740696682,7.86081588132548,7.28040321220385,7.99897646608092,7.6165808957447,135.628721945368,5.7536360195196,0.980834550729056,5.22436595007974,5.22436595007974,5.08559890272713,3.44994798395586,3.12818748323483,3.94411331504312,135.628721945368,14.52,199,19,19,9.31,12.85,16.34,12.32,0,0.734654854008048,0.734654854008048,1.01757585813499,0.793399594244583,1.09869965068316,0.132651414807981,0.0589770098202573,0.699534265381499,0.699534265381499,0.968930071729451,0.755470680260126,1.04617569573308,0.126309939290894,0.0561575806842204
"mean",0.149044950515486,2,0.298089901030972,0.2,"abrupt_coef",13.9038648304582,60.9694628848469,14.7851081864574,14.7851081864574,9.16367380075094,8.71428005783049,9.77830492588685,9.71885246990881,251.400381704941,9.53982867936472,1.64957257968335,9.12140006686895,9.12140006686895,6.18277479044121,4.49034616022162,4.21892827165922,6.34447479023821,251.400381704941,14.64,199,19,19,10,14.17,18.65,11.32,0,0.661361743354938,0.661361743354938,1.06707256701843,0.703279630888402,1.12210129362325,0.160380368519158,0.0388953463776489,0.657340639469307,0.657340639469307,1.06058472630403,0.699003664694614,1.11527887621372,0.159405249940693,0.0386588612316247
"mean",0.149044950515486,2,0.298089901030972,0.2,"gradual",10.7493520541641,60.444488265667,11.7745115579689,11.7745115579689,8.67452128346329,8.44802079063875,10.540085161507,10.6177588240522,120.17340542768,6.67744400608099,1.12459796050348,6.11080343838045,6.11080343838045,5.7353548592979,4.42678802573093,5.71997146183618,7.50868115629916,120.17340542768,13.66,199,19,19,9.86,13.49,16.17,10.43,0,0.895161137650209,0.895161137650209,1.21506245902009,0.980532138904502,1.24763958597101,0.17437628250207,0.0877073019941168,0.901757900680488,0.901757900680488,1.22401668946198,0.987758031419123,1.25683388892908,0.175661323781662,0.088353648515369
"mean",0.149044950515486,2,0.298089901030972,0.2,"none",1.34585637521274,59.3734998724987,5.79655212365517,5.79655212365517,0.82851154831923,0.813030290201434,0.841260432989819,0.89192016540629,0.923452085937739,0.347255206758986,0.0536095673351744,0.132844004066694,0.132844004066694,0.39628119182432,0.786202199108647,0.790585149814554,0.88893926639598,0.923452085937739,3.35,199,19,19,1.45,0.09,0.17,0.01,0,0.145131177127989,0.145131177127989,1.01538769700489,0.625074449609705,1.03472212921045,0.0141689547491116,0.910995216536376,0.15387080912573,0.15387080912573,1.07653317230845,0.662715711596864,1.0970319017085,0.0150221928523944,0.965854297140464
"mean",0.149044950515486,2,0.298089901030972,0.2,"variance",10.4595888500984,60.3942522265177,11.3656549468976,11.3656549468976,8.17598019931613,7.53214066990381,8.29545948062817,7.89240926957588,156.430612369073,6.20286506337612,1.07436192135418,5.70194682730915,5.70194682730915,5.36499243259406,3.61523937035684,3.26072105221505,4.12157202153408,156.430612369073,14.28,199,19,19,9.43,13.14,16.89,12.65,0,0.729870783459998,0.729870783459998,1.01461345042421,0.793096134036868,1.10134155005553,0.13735511534301,0.0530296426958705,0.694408664212545,0.694408664212545,0.965316583109635,0.754562094427032,1.04783083793318,0.13068146352693,0.0504530996206484
"mean",0.149044950515486,4,0.596179802061945,0.02,"abrupt_coef",18.1972097406243,120.521855046169,24.8905312294168,21.4176405331209,11.2121160077693,11.2520266991352,13.2253372043736,13.0350306601197,213.035054428136,11.2159442584789,1.88207443584203,19.5249130108593,10.090224293944,5.78687980900556,5.92217926870144,8.25319765517699,7.15669781178893,213.035054428136,11.71,199,9,19,9.1,8.94,8.34,9.86,0,0.617497393511743,0.531340094049229,1.17955764952925,0.726778302436596,1.17537378447476,0.109733933312819,0.0620805681012227,0.608611888875525,0.523694353486288,1.16258435527132,0.716320295579146,1.15846069411847,0.108154912278162,0.0611872571634301
"mean",0.149044950515486,4,0.596179802061945,0.02,"gradual",11.4076877359477,119.441848274672,13.4935665147467,15.5881379722636,8.72178923944902,8.81078802456801,11.7754093149597,11.1171192057599,62.2132344755638,4.69470316473022,0.802067664344962,8.12794829618916,4.26072173308662,4.22063173388134,5.11447325178395,8.84816648683553,7.45657522109957,62.2132344755638,11.26,199,9,19,7.55,6.2,4.91,6.14,0,0.755408332663722,0.872668415877354,1.35011394929139,1.03223454108524,1.33647629271356,0.0985869649963939,0.189274989706327,0.71317813747485,0.823882936628385,1.27463745116389,0.974528709330624,1.26176219139093,0.0930755791738476,0.178693798827105
"mean",0.149044950515486,4,0.596179802061945,0.02,"none",2.39071231914372,118.692123227596,5.55051854562375,11.458148928186,1.28069271431361,0.898134426920612,0.960623495874141,0.951196234201926,0.960623495874141,0.310044809947533,0.0523426172688275,0.184900327066244,0.130732689009028,0.392384809241308,0.868325436817515,0.960623495874141,0.939272638160687,0.960623495874141,3.49,199,9,19,1.49,0.05,0,0.02,0,0.083837581610682,0.173069144437241,0.750081174928049,0.401814759635407,1.06957652115372,0.0080934056089983,1,0.0830148255327762,0.171370697419233,0.742720110430022,0.397871473947403,1.05908002821275,0.00801397943128861,0.990186309503458
"mean",0.149044950515486,4,0.596179802061945,0.02,"variance",13.154738491943,119.627262532709,15.0573369639619,16.4678653194497,10.020225718902,10.0174219496827,11.4959059807803,11.367040408638,111.392438402996,5.66075838002433,0.987481922381919,9.6917187454044,5.14044908027275,4.92885020929303,4.90219924799122,7.01263386927446,4.69578842356486,111.392438402996,12.57,199,9,19,8.54,8.58,7.52,11.19,0,0.698081126957166,0.763475374715628,1.14727016169851,0.873898480598554,1.14759127034121,0.0960977099817613,0.103201852348275,0.690255852117806,0.754917050461433,1.13440961586278,0.864102347272059,1.13472712497631,0.09502048419381,0.102044991308246
"mean",0.149044950515486,4,0.596179802061945,0.05,"abrupt_coef",19.723698001882,120.590765453514,27.1441339495881,22.092438766084,12.4316638300408,12.3525629092155,13.1371034001603,13.1435589209882,266.814577591337,11.5083403294684,1.95098484318672,21.7785157310306,10.7650225269071,6.46390401140074,6.15825476579187,7.18722897558214,6.47826873393562,266.814577591337,13.78,199,9,19,10.01,10.39,9.98,11.18,0,0.594642517254737,0.483975779980989,1.05674538660021,0.666056811400522,1.06351236554801,0.108939547325658,0.0492368277578958,0.594934722243791,0.484213603771566,1.05726466711777,0.666384109092223,1.06403497133235,0.108993079789802,0.0492610225409773
"mean",0.149044950515486,4,0.596179802061945,0.05,"gradual",13.5151147546914,119.658752510203,15.7488022167419,16.7754924021016,10.4159830002773,10.5273586991755,14.7695315897542,13.9592413849514,89.9487941657175,5.96151666256658,1.01897189987562,10.3831839981844,5.44807616292464,5.11594455994663,5.53733375591704,10.745317925836,8.90363666346615,89.9487941657175,12.67,199,9,19,8.89,8.37,6.75,8.48,0,0.880423133684224,0.937819358354333,1.41796809666077,1.09281584787338,1.40296650012609,0.123430432625435,0.164199328370578,0.832121111580764,0.886368448396156,1.34017513129388,1.03286147682215,1.32599655657641,0.11665875744243,0.155190978538674
"mean",0.149044950515486,4,0.596179802061945,0.05,"none",1.96499422494911,118.691975935559,5.54196522591965,11.4499928641283,1.21954414784071,0.817999532360013,0.816049463143411,0.816049463143411,0.816049463143411,0.331461567299386,0.0521953252317,0.17634700736215,0.122576624951328,0.372968828912745,0.812037734339394,0.816049463143411,0.816049463143411,0.816049463143411,2.74,199,9,19,1.42,0.01,0,0,0,0.0712707398884078,0.147249112882695,0.669143027407648,0.4152935681857,0.99761605093957,0.00687535494047608,1,0.0712707398884078,0.147249112882695,0.669143027407648,0.4152935681857,0.99761605093957,0.00687535494047608,1
"mean",0.149044950515486,4,0.596179802061945,0.05,"variance",14.1958828519723,119.659870007086,15.6095856471531,16.7208587359398,10.7823590249433,10.5889024391531,11.3759791435994,11.646003804909,131.37428565493,5.82551843102258,1.02008939675895,10.2439674285956,5.39344249676286,5.23192506774661,4.96692690570898,6.20113846170167,4.30703044152643,131.37428565493,14.04,199,9,19,9.31,9.43,8.68,12.31,0,0.680346585259274,0.728781621802633,1.0550547535361,0.801357637437735,1.07433033867004,0.095069292177283,0.0865921294025505,0.696495556168838,0.746080265559961,1.08009794312801,0.820378973702995,1.09983106104058,0.0973258938374187,0.0886475138330993
"mean",0.149044950515486,4,0.596179802061945,0.1,"abrupt_coef",21.7542814419771,120.735808145164,27.8281013260413,22.7742100059836,13.0337656409696,12.9699348636743,13.7195552567617,13.7585203153405,303.801201763386,13.1692922922851,2.09602753483713,22.4624831074838,11.4467937668066,6.82157210348417,6.24502669641557,7.16753923210093,6.52089751830846,303.801201763386,14.4,199,9,19,10.42,11.28,10.99,12.14,0,0.60241629690589,0.493010827293598,1.05261638383587,0.630660005634037,1.05779677392112,0.113632860603097,0.0451596477470392,0.604127226003695,0.494411032723435,1.0556059311127,0.632451149997168,1.06080103408035,0.113955590530344,0.0452879061553424
"mean",0.149044950515486,4,0.596179802061945,0.1,"gradual",14.0869928618745,119.684312725231,15.8584509031513,16.8565270364135,10.892501066182,10.9362155915224,13.4327633956801,13.1033531591499,99.5782908902433,6.02068013997639,1.04453211490416,10.4928326845938,5.52911079723652,5.3539907050265,5.63617715119175,8.82429352574125,7.46349223164391,99.5782908902433,13.53,199,9,19,9.29,8.89,7.73,9.46,0,0.796887957208661,0.847041333211859,1.23321203404651,0.953557904613904,1.2282826068364,0.112234954521724,0.134896504806313,0.777345958087573,0.826269428153672,1.2029701057209,0.930173904937032,1.19816156233308,0.109482628598389,0.131588452081314
"mean",0.149044950515486,4,0.596179802061945,0.1,"none",2.34929372576847,118.693055512146,5.55072927194955,11.4556761564269,1.20901726080685,0.766159117437013,0.798882005923161,0.782452096117451,0.819081026593297,0.29247340865476,0.0532749018184896,0.185111053392049,0.128259917249965,0.374365537920128,0.748273723375155,0.792920207902541,0.764566702055593,0.819081026593297,3.45,199,9,19,1.4,0.03,0.01,0.03,0,0.0697367833215998,0.143923792133096,0.660769727464452,0.34005198973655,1.04271030356672,0.00673065498630974,0.975339410858841,0.0683025676907317,0.140963836963109,0.647180252493065,0.333058436897458,1.02126578971603,0.00659223147252608,0.955280455429187
"mean",0.149044950515486,4,0.596179802061945,0.1,"variance",14.410166745459,119.620615161056,15.3354046011314,16.5517821892567,10.6360328599238,10.2745187867087,10.7480607137902,11.2890484764463,135.628721945368,5.7536360195196,0.980834550729056,9.96978638257385,5.22436595007974,5.08559890272713,4.61677246514089,5.50764025366569,3.94411331504312,135.628721945368,14.52,199,9,19,9.31,9.49,8.79,12.32,0,0.649359723979841,0.700865806500942,1.01053286082713,0.745866505477956,1.04608896405874,0.0898512409363478,0.079246199179843,0.682044286673474,0.736142851791041,1.06139653996209,0.783408594491366,1.09874230713851,0.0943737704512456,0.0832349395800807
"mean",0.149044950515486,4,0.596179802061945,0.2,"abrupt_coef",18.2679009815516,120.28935319001,24.1131841917529,20.4488163060459,12.1445728110607,12.1218221647515,13.0418010251447,13.0932301495794,251.400381704941,9.53982867936472,1.64957257968335,18.7475659731955,9.12140006686895,6.18277479044121,5.75462187872989,6.89518726588608,6.34447479023821,251.400381704941,14.64,199,9,19,10,10.68,10.31,11.32,0,0.637777797499643,0.5408576868751,1.07387894395651,0.713918968485509,1.07589443632232,0.10842024401398,0.0518766158456011,0.640292814685233,0.542990508655323,1.07811368528786,0.716734241268443,1.08013712555961,0.10884778912143,0.0520811864356929
"mean",0.149044950515486,4,0.596179802061945,0.2,"gradual",14.8212601022471,119.76437857083,17.1392034464402,17.4382196775574,11.6136877076287,11.6031249052526,14.2187596129576,13.7268364918052,120.17340542768,6.67744400608099,1.12459796050348,11.7735852278827,6.11080343838045,5.7353548592979,5.8201808252517,9.13930769938986,7.50868115629916,120.17340542768,13.66,199,9,19,9.86,9.7,8.52,10.43,0,0.815379085472633,0.829604459588281,1.22431048353554,0.95934890251348,1.2254250237814,0.118722777027966,0.118318687586118,0.787169604788921,0.800902826943005,1.18195329832991,0.926158531535658,1.18302927908596,0.11461535270846,0.1142252434551
"mean",0.149044950515486,4,0.596179802061945,0.2,"none",2.3444575436665,118.693390177662,5.5559798968914,11.4602602432436,1.26074190481414,0.874999737507705,0.904861116892736,0.8949010644166,0.923452085937739,0.347255206758986,0.0536095673351744,0.190361678333892,0.132844004066694,0.39628119182432,0.857114343445847,0.898899318872117,0.88893926639598,0.923452085937739,3.35,199,9,19,1.45,0.03,0.01,0.01,0,0.0789564196350771,0.16286256136366,0.717721139780892,0.385957561627507,1.03412730096364,0.00762351732929968,0.979867965725451,0.0780873248444934,0.161069888844865,0.709820987943228,0.381709221749037,1.02274438043328,0.00753960320012005,0.969082292459011
"mean",0.149044950515486,4,0.596179802061945,0.2,"variance",14.7163126368207,119.714142531681,16.8736281703764,17.0293630664861,10.9869679660382,10.6655689010414,11.1386626194358,11.6632465176177,156.430612369073,6.20286506337612,1.07436192135418,11.5080099518189,5.70194682730915,5.36499243259406,4.87070122499928,5.70150282463091,4.12157202153408,156.430612369073,14.28,199,9,19,9.43,9.72,9.12,12.65,0,0.654085685762188,0.660122559710725,1.013806780348,0.756892225268886,1.04435710113394,0.0930438324485189,0.0712051333862706,0.684890355093258,0.691211540271693,1.06155279178659,0.792538647788432,1.09354190346835,0.0974258034261167,0.0745585940052456
"median",0.0125070426588733,0.1,0.00125070426588733,0.02,"abrupt_coef",10.7507866193859,2.13096458475361,2.13096458475361,10.1139876749958,2.27606119203742,2.64304120685367,2.20955573359351,2.19844968761412,213.035054428136,10.7313131539661,1.88207443584203,1.88207443584203,10.090224293944,2.21201262658133,2.60560762817566,2.10493432175203,2.09330297998097,213.035054428136,15.57,199,199,19,51.21,29.93,83.65,84.07,0,0.218465337767423,1.03688055137199,0.970780461142008,0.205525029174072,0.835989892198394,1.03688055137199,0.0103717941609411,0.217367250016451,1.03166880545239,0.965900958772631,0.204491984209774,0.831787897181974,1.03166880545239,0.0103196616796966
"median",0.0125070426588733,0.1,0.00125070426588733,0.02,"gradual",4.59817752688334,1.05095781325654,1.05095781325654,4.28448511413847,1.22472544044598,1.63673364890495,1.13042436409656,1.10871239648683,62.2132344755638,4.57884163893272,0.802067664344962,0.802067664344962,4.26072173308662,1.16250290321809,1.60297714076865,1.02747889597137,0.999826083098675,62.2132344755638,15.46,199,199,19,49.75,26.99,82.31,87.06,0,0.263841356424893,1.0756134545437,0.923002271990786,0.245841827003744,0.690658718266629,1.0756134545437,0.0181701590284711,0.258773777233619,1.05495423555711,0.905274243411723,0.241119963290829,0.677393293177911,1.05495423555711,0.0178211662813048
"median",0.0125070426588733,0.1,0.00125070426588733,0.02,"none",0.157055882537913,0.301232766180405,0.301232766180405,0.154496070060887,0.138733121786226,0.374086028982636,0.156783619042628,0.169599793004867,0.960623495874141,0.141847318664723,0.0523426172688275,0.0523426172688275,0.130732689009028,0.1130436561649,0.370859211976646,0.0674082922023198,0.0854273959106499,0.960623495874141,12.16,199,199,19,20.54,2.58,71.46,67.3,0,1.01480651890264,0.520473323770934,1.13010950106216,0.998266454647319,0.419111131920689,0.520473323770934,0.163210268868095,1.09776121125947,0.563019073772656,1.22248955996394,1.0798690903152,0.453371096124896,0.563019073772656,0.176551785099256
"median",0.0125070426588733,0.1,0.00125070426588733,0.02,"variance",5.73561222572099,1.2363720712935,1.2363720712935,5.16421246132461,1.45407312055621,1.67599520167641,1.26725547148509,1.21751792671887,111.392438402996,5.71550090112552,0.987481922381919,0.987481922381919,5.14044908027275,1.39251345658924,1.63718584830592,1.16172104552951,1.08240434487506,111.392438402996,16.08,199,199,19,49.22,31.03,84.38,108.03,0,0.245391815494756,1.02497905032688,0.871521145374267,0.220945109538989,0.756121181145101,1.02497905032688,0.0113764945776697,0.235760619036688,0.984750428279325,0.837315475753475,0.212273403222586,0.726444756823319,0.984750428279325,0.0109299872071579
"median",0.0125070426588733,0.1,0.00125070426588733,0.05,"abrupt_coef",11.7785893645215,2.1998749920983,2.1998749920983,10.7887859079589,2.445626019415,2.70860728825221,2.31464050670562,2.3376630782549,266.814577591337,11.7581778709022,1.95098484318672,1.95098484318672,10.7650225269071,2.37639953829814,2.66537044178048,2.20874337651294,2.23508031436682,266.814577591337,16.32,199,199,19,55.35,34.57,84.67,82.02,0,0.214541332681196,1.05216910734453,0.94644090647158,0.196512539411348,0.854550054836187,1.05216910734453,0.0086750901228898,0.216675268023476,1.06263450725679,0.955854680845306,0.198467151363322,0.863049836864072,1.06263450725679,0.00876137690585766
"median",0.0125070426588733,0.1,0.00125070426588733,0.05,"gradual",5.88221810286245,1.2678620487872,1.2678620487872,5.47183954397649,1.50043562350723,1.86252584422653,1.40311846753195,1.35832520314008,89.9487941657175,5.86196920079774,1.01897189987562,1.01897189987562,5.44807616292464,1.43064632547072,1.82206556122507,1.29687114014482,1.24496136848005,89.9487941657175,16.19,199,199,19,55.8,32.35,84.95,90.64,0,0.256425367786329,1.10668070621258,0.935140732164299,0.238535607316083,0.753341743891152,1.10668070621258,0.0155990803495032,0.248239224162805,1.07135094424462,0.905287225829141,0.230920577813849,0.729292002766367,1.07135094424462,0.0151010940806785
"median",0.0125070426588733,0.1,0.00125070426588733,0.05,"none",0.152089240812776,0.301085474143278,0.301085474143278,0.146340006003187,0.13490146973543,0.384098906487936,0.156091393303202,0.166275131874287,0.816049463143411,0.136905691024904,0.0521953252317,0.0521953252317,0.122576624951328,0.109462144967282,0.381097216249807,0.0666785453349171,0.0836911291977473,0.816049463143411,12.14,199,199,19,20.34,2.4,71.49,66.03,0,1.06663514350138,0.518428840671744,1.15707704007473,1.02631450107212,0.406383331653938,0.518428840671744,0.191276877631829,1.13622471677817,0.552252254438425,1.23256723740955,1.09327346882463,0.432896655173138,0.552252254438425,0.203756192956488
"median",0.0125070426588733,0.1,0.00125070426588733,0.05,"variance",5.90654480475062,1.26897954567053,1.26897954567053,5.41720587781472,1.5134536412085,1.66349607365328,1.30691234950712,1.26411876269915,131.37428565493,5.88590818436348,1.02008939675895,1.02008939675895,5.39344249676286,1.45003042788535,1.6213098187649,1.20006468407236,1.12290174403781,131.37428565493,16.5,199,199,19,50.71,33.73,85.43,112.91,0,0.241252110217808,1.02989236821508,0.86352981942912,0.221265120761629,0.785641980288505,1.02989236821508,0.00994800727548672,0.23335254210591,0.996169534026008,0.835254366754005,0.214020007379343,0.759916889928664,0.996169534026008,0.00962226935352858
"median",0.0125070426588733,0.1,0.00125070426588733,0.1,"abrupt_coef",12.3352671397499,2.34491768374871,2.34491768374871,11.4705571478585,2.58480964942644,2.85612856006073,2.47453594744629,2.50819065590294,303.801201763386,12.3144679278082,2.09602753483713,2.09602753483713,11.4467937668066,2.51313178794844,2.81047785435584,2.36837616935778,2.4069336385367,303.801201763386,16.63,199,199,19,57.31,36.5,84.88,80.96,0,0.215729359572414,1.05527625323307,0.957337786167498,0.200606595658736,0.866395155333511,1.05527625323307,0.00814524739560962,0.218663367748549,1.06962844507753,0.970357974506749,0.203334928014684,0.878178486422755,1.06962844507753,0.00825602611623778
"median",0.0125070426588733,0.1,0.00125070426588733,0.1,"gradual",6.05269022363491,1.29342226381574,1.29342226381574,5.55287417828838,1.5466390214911,1.85238203437684,1.43280194890678,1.40005047977687,99.5782908902433,6.03235377227158,1.04453211490416,1.04453211490416,5.52911079723652,1.47438583605079,1.80947037101424,1.32631698770913,1.28552349014956,99.5782908902433,16.26,199,199,19,57.77,34.31,85.14,91.57,0,0.258028887906196,1.107760388073,0.92639712886943,0.236721506630538,0.773491602874885,1.107760388073,0.0143886979390522,0.252130776751801,1.08243882832708,0.905221231536685,0.231310446767929,0.755810871512722,1.08243882832708,0.0140597962393231
"median",0.0125070426588733,0.1,0.00125070426588733,0.1,"none",0.158518445951497,0.302165050730067,0.302165050730067,0.152023298301824,0.13885770624987,0.384306530881206,0.159255082298452,0.168786510553455,0.819081026593297,0.143885206040616,0.0532749018184896,0.0532749018184896,0.128259917249965,0.113618494164264,0.381542474453595,0.0698547413728254,0.0862400290048914,0.819081026593297,11.7,199,199,19,20.18,2.21,71.48,66,0,1.04757023480881,0.527046665104624,1.14689408747597,1.00464700711979,0.414395982116888,0.527046665104624,0.194431414143264,1.11026738953097,0.558590446332712,1.21553578200211,1.06477520354382,0.439197611777326,0.558590446332712,0.206068148416852
"median",0.0125070426588733,0.1,0.00125070426588733,0.1,"variance",5.5526626992742,1.22972469964063,1.22972469964063,5.2481293311316,1.46915162332439,1.58542114650729,1.25613238960814,1.22128738918537,135.628721945368,5.53186348733249,0.980834550729056,0.980834550729056,5.22436595007974,1.40712919877904,1.543635116984,1.1495848931972,1.08138361000322,135.628721945368,16.63,199,199,19,49.59,33.41,85.19,111.86,0,0.239348596490722,1.02147447308753,0.855005276287118,0.226221626927263,0.792302027997681,1.02147447308753,0.00926155147369238,0.232709087777385,0.993138862334207,0.831287506201605,0.219946259178504,0.770323640425692,0.993138862334207,0.00900463686207493
"median",0.0125070426588733,0.1,0.00125070426588733,0.2,"abrupt_coef",9.95368721507083,1.89846272859493,1.89846272859493,9.14516344792081,2.13972231224474,2.42081380552451,2.01210012628495,2.05752981820143,251.400381704941,9.93258783410531,1.64957257968335,1.64957257968335,9.12140006686895,2.06938270433123,2.37685155057857,1.90670327779862,1.95979978686499,251.400381704941,16.87,199,199,19,56.24,35.15,84.27,78.14,0,0.220017951318564,1.05985758686668,0.940355725025878,0.202146208014095,0.831166825673729,1.05985758686668,0.00800356830263873,0.224985570779407,1.08378731233993,0.961587308047893,0.206710314855598,0.849933114850041,1.08378731233993,0.00818427483780144
"median",0.0125070426588733,0.1,0.00125070426588733,0.2,"gradual",6.59109850701493,1.37348810941506,1.37348810941506,6.13456681943231,1.65741687972504,1.98427015682202,1.53837838622564,1.49213727633221,120.17340542768,6.57059946409704,1.12459796050348,1.12459796050348,6.11080343838045,1.58266228575295,1.93799409898418,1.43074277710338,1.37443349786956,120.17340542768,16.39,199,199,19,59.77,37,86.06,94.11,0,0.250772129721133,1.12005220553442,0.92817830266146,0.233402426710561,0.775286762710521,1.12005220553442,0.012801321396783,0.24323433426556,1.08638528874319,0.900278798041295,0.226386735798915,0.751982924906758,1.08638528874319,0.0124165348483044
"median",0.0125070426588733,0.1,0.00125070426588733,0.2,"none",0.153617339471152,0.302499716246752,0.302499716246752,0.156607385118554,0.139063033025533,0.399539958563614,0.159281075989906,0.170943094111096,0.923452085937739,0.1375457896545,0.0536095673351744,0.0536095673351744,0.132844004066694,0.113711257555997,0.396650831709415,0.069843213936303,0.0877837674722481,0.923452085937739,12.85,199,199,19,20.27,2.31,71.51,66.49,0,1.01707257208418,0.526549505454671,1.14538761685617,1.03686912257595,0.398661191642851,0.526549505454671,0.172484396771014,1.09153916325013,0.565101667638115,1.22924899875951,1.11278514977274,0.427849806877024,0.565101667638115,0.185113117089891
"median",0.0125070426588733,0.1,0.00125070426588733,0.2,"variance",6.27759576028312,1.32325207026576,1.32325207026576,5.72571020836101,1.5668379352291,1.7029890719563,1.35243544214339,1.31236710433743,156.430612369073,6.25693412581066,1.07436192135418,1.07436192135418,5.70194682730915,1.50520322900617,1.66160326779809,1.2458129034765,1.17044969128719,156.430612369073,16.52,199,199,19,49.28,33.09,85.25,113.47,0,0.236203962989341,1.02205428015825,0.863162303984966,0.215438440732348,0.794153917024137,1.02205428015825,0.00864559322284399,0.229205994816335,0.991774079804652,0.837589564836225,0.209055688587097,0.770625675730176,0.991774079804652,0.00838945193950342
